245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Synaptic interactions between primate cortical neurons revealed by in vivo intracellular potentials /"		"by Dao-Fen Chen."	"Chen, Dao-Fen,1957-"	"Ph. D."	"University of Washington"	"1993"	"940103s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 163 leaves :"			"29569983"
"Leptin regulation of reproductive physiology and neuropeptide gene expression /"		"by Clement Chun-Kay Cheung."	"Cheung, Clement Chun-Kay,1967-"	"Ph. D."	"University of Washington"	"1999"	"000511s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 171 leaves :"		"http://hdl.handle.net/1773/10529;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952809"	"44037065"
"Pulmonary blood flow redistribution with acceleration (+Gz), anti-G suit, and positive pressure breathing /"		"by Myron Allen Chornuk."	"Chornuk, Myron Allen."	"M.S."	"University of Washington"	"1999"	"991216s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 43 leaves :"			"43048245"
"Testosterone and developmental regulation of neuropeptide gene expression in the rat brain /"		"by Julie Ann Chowen."	"Chowen, Julie Ann,1960-"	"Ph. D."	"University of Washington"	"1990"	"910813s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 151 leaves :"			"24229498"
"Role of monkey principal vestibular nuclei, Y-group, and dentate nucleus :"	"in the generation of vertical smooth eye movements in response to visual and vestibular stimuli /"	"by M. Carroll Chubb."	"Chubb, M. Carroll."	"Ph. D."	"University of Washington"	"1980"	"810112s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 219 leaves, 41 unnumbered leaves of plates :"			"7056999"
"Pancreatic islet cell electrical activity :"	"voltage dependency of plateau and pacemaker potentials /"	"by Daniel Larue Cook."	"Cook, Daniel Larue."		"University of Washington"		"800530s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"iii, 52 leaves, 16 unnumbered leaves of plates :"			"6372870"
"The activation and chemomechanical stoichiometry of cargo-loaded kinesin /"		"by David Laughlin Coy."	"Coy, David Laughlin,1968-"	"Ph. D."	"University of Washington"	"1998"	"991001s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 107 leaves :"		"http://hdl.handle.net/1773/10530;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916640"	"42473136"
"Immunolocalization and biochemical characterization of T1 epitope bearing proteoglycans of skeletal muscle and retina /"		"by Anna K. Davis."	"Davis, Anna K.(Anna Katherine),1961-"	"Ph. D."	"University of Washington"	"1992"	"930129s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 80 leaves :"			"27347071"
"The cloning of a galanin receptor and its distribution in the rat brain /"		"by Ellen Grafstein Dunn."	"Dunn, Ellen Grafstein."	"M.S."	"University of Washington"	"1997"	"980320s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 41 leaves :"			"38760132"
"Intrapulmonary ventilation distribution /"		"by Michael John Emery."	"Emery, Michael John."	"Ph. D."	"University of Washington"	"1996"	"970314s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 431 pages :"			"36552886"
"Phototransduction in excised patches of vertebrate rod outer segments /"		"by Eric A. Ertel."	"Ertel, Eric A.(Eric André),1963-"	"Ph. D."	"University of Washington"	"1990"	"910819s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 134 leaves :"			"24252805"
"Block of cyclic nucleotide-gated channels by local anesthetics and related compounds /"		"by Anthony Fodor."	"Fodor, Anthony."	"Ph. D."	"University of Washington"	"1997"	"981014s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 117 leaves :"			"40108386"
"The regulation of RNA and protein synthesis during neuronal death /"		"by Gwenn Anne Garden."	"Garden, Gwenn A."	"Ph. D."	"University of Washington"	"1994"	"950125s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 159 leaves :"			"31883309"
"Cochlear blood flow assessment with the laser Doppler flowmeter /"		"by Paul Carlyle Goodwin."	"Goodwin, Paul Carlyle."	"M.S."	"University of Washington"	"1984"	"840905s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 115 leaves :"			"11120363"
"Properties and ion mechanisms of a metabotropic glutamate receptor mediated afterdepolarization in layer V neocortical neurons /"		"by Charles Curtis Greene."	"Greene, Charles Curtis."	"Ph. D."	"University of Washington"	"1995"	"951120s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 131 leaves :"			"33601657"
"The roles of potassium regulation and inhibitory postsynaptic potentials in seizures and spreading depression /"		"by Michael M. Haglund."	"Haglund, Michael M."	"Ph. D."	"University of Washington"	"1989"	"891108s1989\\\\xx\af\\\\bms\\000\0\eng\d"	"vii, 220 leaves, 2 unnumbered leaves of plates :"			"20613479"
"Analysis of steady-state synaptic potentials and synaptic currents in cat motoneurons /"		"by Charles Jackson Heckman."	"Heckman, Charles Jackson."	"Ph. D."	"University of Washington"	"1986"	"870407s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 120 leaves, 12 unnumbered leaves of plates :"			"15498249"
"Adrenergic blockade attenuates adenosine and coronary vasodilation during hypoxia /"		"by Steven C. Herrmann."	"Herrmann, Steven C.,1960-"	"Ph. D."	"University of Washington"	"1991"	"920131s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 170 leaves :"			"25199156"
"In situ localization of nerve growth factor receptor and fibroblast growth factor receptor mRNA in chick embryos and regenerating muscle /"		"by Josef G. Heuer."	"Heuer, Josef G.(Josef Georg),1961-"	"Ph. D."	"University of Washington"	"1990"	"910819s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 149 leaves :"			"24252395"
"The role of centrally generated neural activity in initiating cardiovascular responses to static muscle contractions in baboons /"		"by Stuart Floyd Hobbs."	"Hobbs, Stuart Floyd."	"Ph. D."	"University of Washington"	"1982"	"830121s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 114 leaves, 9 unnumbered leaves of plates :"			"9151580"
"Effects of lesions and microstimulation in globus pallidus on arm movements in monkeys /"		"by Fay Marie Horak."	"Horak, Fay Marie."	"Ph. D."	"University of Washington"	"1982"	"821013s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 251 leaves, 44 unnumbered leaves of plates :"			"8856732"
"Maintenance of a uniform transmural distribution of coronary blood flow by adrenergic vasoconstriction during exercise /"		"by Alice Hsi Huang."	"Huang, Alice Hsi."	"Ph. D."	"University of Washington"	"1987"	"870717s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 147 leaves, 14 unnumbered leaves of plates :"			"16219855"
"Mechanical and force generating properties of the molecular motor kinesin /"		"by Alan J. Hunt."	"Hunt, Alan J.,1963-"	"M.S."	"University of Washington"	"1993"	"940506s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 113 leaves :"			"30396962"
"Xenopus p75 neurotrophin receptor :"	"molecular cloning and functional analysis during the early phase of cell death in developing retina /"	"by Lara Diane Hutson."	"Hutson, Lara Diane."	"Ph. D."	"University of Washington"	"1998"	"991103s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 96 leaves :"		"http://hdl.handle.net/1773/10541;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916672"	"42758591"
"Carotid baroreceptor and chemoreceptor reflex control of the coronary circulation /"		"by Bruce Robert Ito."	"Ito, Bruce Robert."	"Ph. D."	"University of Washington"	"1983"	"840308s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 145 leaves, 27 unnumbered leaves of plates :"			"10497999"
"The enhancement of amplitude-modulated stimulus waveforms as reflected in the activity of auditory neurons /"		"by Martha Fitzmaurice Jay."	"Jay, Martha Fitzmaurice."	"M.S."	"University of Washington"		"801106s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 53, [14] leaves :"			"6906327"
"Studies of light-evoked contraction of the photosensitive iris of the frog /"		"by Gary John Kargacin."	"Kargacin, Gary John."	"Ph. D."	"University of Washington"	"1984"	"840706s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 125 leaves, 31 unnumbered leaves of plates :"			"10921082"
"The role of adenosine in the regulation of coronary blood flow in the unstressed heart /"		"by Keith Kroll."	"Kroll, Keith."	"Ph. D."	"University of Washington"	"1983"	"840308s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"84 leaves, 12 unnumbered leaves of plates :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8404921"	"10498213"
"Variations in calcium sensitivity, maximum shortening velocity and protein composition in histochemically-typed muscle fibers of the rat /"		"by Barbara Lynn Laszewski."	"Laszewski, Barbara Lynn."	"Ph. D."	"University of Washington"	"1986"	"870408s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"123 leaves, 4 unnumbered leaves of plates :"			"15505150"
"Calcium homeostasis and secretion in rat melanotrophs /"		"by Andy K. Lee."	"Lee, Andy K."	"Ph. D."	"University of Washington"	"1995"	"950816s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 75 leaves :"			"32995674"
"Transpleural gas diffusion /"		"by Min-Hui Li."	"Li, Min-Hui."	"Ph. D."	"University of Washington"	"1995"	"950816s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 171 leaves :"			"32995622"
"Distribution of recurrent inhibition within a cat motoneuron pool /"		"by Amy Danelle Lindsay."	"Lindsay, Amy Danelle,1959-"	"Ph. D."	"University of Washington"	"1988"	"891003s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 91 leaves :"			"20431065"
"Topographic weighting of synaptic input from homonymous Group Ia afferents to medial gastrocnemius motoneurons of the cat /"		"by Sylvia Maria Lucas."	"Lucas, Sylvia Maria."	"Ph. D."	"University of Washington"	"1982"	"820714s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 159 leaves, 25 unnumbered leaves of plates :"			"8600400"
"Role of the central ascending noradrenergic system in the regulation of gonadotropin responsiveness to testosterone negative feedback in the adult male rat /"		"by Donna Lynn Mac Calla."	"Mac Calla, Donna Lynn."	"M.S."	"University of Washington"	"1986"	"870402s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"59 leaves, 10 unnumbered leaves of plates :"			"15478613"
"Regulation of galanin gene expression in GnRH neurons /"		"by Daniel Lee Marks."	"Marks, Daniel Lee,1966-"	"Ph. D."	"University of Washington"	"1993"	"940523s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 165 leaves :"			"30482654"
"Analysis of gas exchange during partial liquid ventilation in health and disease /"		"Elisabeth Anne Mates."	"Mates, Elisabeth Anne."	"Ph. D."	"University of Washington"	"1994"	"950512s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 137 leaves :"			"32463627"
"Ca channels in frog muscle cell membrane and intracellular Ca release :"	"a pharmacological comparison /"	"by Edwin William McCleskey."	"McCleskey, Edwin William."	"Ph. D."	"University of Washington"	"1983"	"830331s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 98 leaves, 24 unnumbered leaves of plates :"			"9364287"
"Pulsatile pressure prevents rapid baroreflex resetting /"		"by David Samuel Mendelowitz."	"Mendelowitz, David Samuel,1959-"	"Ph. D."	"University of Washington"	"1989"	"900810s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 161 leaves, 28 unnumbered leaves of plates :"			"22206231"
"Effects of thyrotropin releasing hormone, thyroxine, triiodothyronine and inhibitors of thyroxine deiodination :"	"on in vitro secretion of growth hormone and thyrotropin by pituitaries of normal and thyroidectomized rats /"	"by Francis Lee Miller."	"Miller, Francis Lee."	"Ph. D."	"University of Washington"	"1981"	"810507s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 83 leaves, 18 unnumbered leaves of plates :"			"7398418"
"Combined feedforward and feedback control of coronary blood flow /"		"by Jody K. Miyashiro."	"Miyashiro, Jody K."	"Ph. D."	"University of Washington"	"1993"	"940202s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 135 leaves :"			"29737496"
"Synchronous oscillatory activity in sensorimotor cortex of awake monkeys /"		"by Venkatesh N. Murthy."	"Murthy, Venkatesh N."	"Ph. D."	"University of Washington"	"1994"	"940728s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 137 leaves :"			"30844291"
"Mechanisms of spike-frequency adaptation in hypoglossal motoneurons /"		"by James R. Musick."	"Musick, James R.,1970-"	"Ph. D."	"University of Washington"	"1999"	"000605s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 131 leaves :"		"http://hdl.handle.net/1773/10550;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952872"	"44177801"
"Flow-induced responses of cerebral arterioles :"	"in vitro and in vivo studies /"	"by Al C. Ngai."	"Ngai, Al C."	"Ph. D."	"University of Washington"	"1995"	"950816s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 149 leaves :"			"32993774"
"The effect of estradiol replacement in ovariectomized rats on the increase in neuropeptide Y expression in response to fasting /"		"by Barbara Jean Norwood."	"Norwood, Barbara Jean."	"M.S."	"University of Washington"	"1994"	"941005s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 36 leaves :"			"31224944"
"The role of calcium spikes in neocortical pyramidal cell dendrites :"	"implications for the transduction of dendritic current into spike output /"	"John Christopher Oakley."	"Oakley, John Christopher."	"Ph. D."	"University of Washington"	"1999"	"000601s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 83 leaves :"		"http://hdl.handle.net/1773/10525;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952877"	"44163014"
"The influence of muscle topography on the behavior of muscle spindles and tendon organs /"		"by Connie Elizabeth Osborn."	"Osborn, Connie Elizabeth."	"Ph. D."	"University of Washington"	"1982"	"821021s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 187 leaves, 27 unnumbered leaves of plates :"			"8879881"
"A delay line circuit for coding interaural time differences in the chick brain stem /"		"by Edwin M. Overholt."	"Overholt, Edwin M."	"M.S."	"University of Washington"	"1990"	"910829s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 29 leaves :"			"24312338"
"Effects of normothermic and hyperthermic hypoxia on the immature rat hippocampus :"	"an acute modulatory role of eicosanoids /"	"by James Wyche Manier Owens."	"Owens, James Wyche Manier."	"Ph. D."	"University of Washington"	"1996"	"970210s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 180 leaves :"			"36362526"
"Ion selectivity and gating of small conductance calcium-activated potassium channels and calcium clearance mechanisms in rat adrenal chromaffin cells /"		"by YoungBae Park."	"Park, YoungBae."	"Ph. D."	"University of Washington"	"1995"	"950816s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 115 :"			"32993522"
"Adrenergic modulation of ionic currents in tongue motoneurons /"		"by Marjorie A. Parkis."	"Parkis, Marjorie A."	"Ph. D."	"University of Washington"	"1996"	"961113s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 129 leaves :"			"35906980"
"Cochlear nucleus cell size following transneuronal blockade of electrical activity /"		"by Thomas R. Pasic."	"Pasic, Thomas R."	"M.S."	"University of Washington"	"1989"	"891205s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 38 leaves, 11 unnumbered leaves of plates :"			"20736132"
"Development of GABA-ergic neurons in primary cultures of rat retina /"		"by Irene Vivian Pech."	"Pech, Irene Vivian."	"Ph. D."	"University of Washington"	"1983"	"840312s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 182 leaves, 32 unnumbered leaves of plates :"			"10510183"
"Role of GTP-binding proteins in receptor-mediated control of potassium channels /"		"by Paul J. Pfaffinger."	"Pfaffinger, Paul J."	"Ph. D."	"University of Washington"	"1987"	"880620s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 139 leaves, 34 unnumbered leaves of plates :"			"18111918"
"The pupillary light reflex in the rhesus monkey /"		"by Milton Pong."	"Pong, Milton."	"Ph. D."	"University of Washington"	"1997"	"980316s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 117 leaves :"			"38725581"
"Cholinergic effects on developing hippocampal neurons in vitro /"		"by Laura J. Reece."	"Reece, Laura J.,1951-"	"Ph. D."	"University of Washington"	"1990"	"901001s1990\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vii, 165 leaves :"		"http://hdl.handle.net/1773/10558;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9026019"	"22456873"
"Effects of brief depolarizing pulses on the firing rate of cat neocortical neurons /"		"by Alexander DeJesus Reyes."	"Reyes, Alexander DeJesus,1961-"	"Ph. D."	"University of Washington"	"1990"	"910821s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 117 leaves :"			"24267846"
"Stroke volume and contractility as correlates of canine left ventricular oxygen consumption /"		"by George Alexander Rooke."	"Rooke, George Alexander."	"Ph. D."	"University of Washington"	"1985"	"850705s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 184 leaves :"			"12233596"
"Biochemical and morphological studies of the NA, K-ATPase from the central nervous system of the hawk moth, Manduca sexta /"		"by Andrew Lawrence Rubin."	"Rubin, Andrew Lawrence."	"Ph. D."	"University of Washington"	"1982"	"820521s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 142 leaves, 44 unnumbered leaves of plates :"			"8449297"
"Neurexin as a protein component of specialized cell domains in the nervous system /"		"by Anthony Bryant Russell."	"Russell, Anthony Bryant."	"Ph. D."	"University of Washington"	"1998"	"991026s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 130 leaves :"		"http://hdl.handle.net/1773/10523;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916711"	"42704851"
"Phototransduction in detached rod outer segments /"		"by William Allen Sather."	"Sather, William Allen,1958-"	"Ph. D."	"University of Washington"	"1988"	"881011s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 115 leaves :"			"18592632"
"Control of skin blood flow in the neutral zone of human temperature regulation /"		"by Margaret V. Savage."	"Savage, Margaret V."	"Ph. D."	"University of Washington"	"1994"	"950626s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 179 leaves :"			"32711497"
"Output effects from monkey motor cortex on single forelimb motor units /"		"by Suzanne Lee Sawyer."	"Sawyer, Suzanne Lee."	"Ph. D."	"University of Washington"	"1982"	"821021s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"xii, 195 leaves, 28 unnumbered leaves of plates :"			"8879976"
"Biochemical characterization of a synaptic vesicle proteoglycan and evidence for its role as a nerve terminal extracellular matrix receptor /"		"by Todd W. Scranton."	"Scranton, Todd W."	"Ph. D."	"University of Washington"	"1995"	"960514s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 93 leaves :"			"34728274"
"The roles of arterial baroreflexes and oxygen delivery in the pressor responses to graded muscle ischemia during exercise in dogs /"		"by Don David Sheriff."	"Sheriff, Don David."	"Ph. D."	"University of Washington"	"1987"	"880428s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 151 leaves, 49 unnumbered leaves of plates :"			"17865130"
"Postnatal development of glycinergic synaptic transmission and biophysical properties of glycine receptor-channels /"		"by Joshua H. Singer."	"Singer, Joshua H.(Joshua Harris),1972-"	"Ph. D."	"University of Washington"	"1998"	"990719s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 93 leaves :"		"http://hdl.handle.net/1773/10535;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907959"	"41918333"
"Synaptic interactions between identified motor cortex neurons in the active primate /"		"by Wade Stafne Smith."	"Smith, Wade Stafne,1960-"	"Ph. D."	"University of Washington"	"1989"	"900524s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 102 leaves :"			"21586637"
"Forearm blood flow and sweat rate responses to lower body negative pressure in heat-stressed humans /"		"by Sandra D. Solack."	"Solack, Sandra D."	"M.S."	"University of Washington"	"1984"	"850501s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 99 leaves :"			"11985774"
"Membrane properties, firing characteristics, and ionic currents of layer V neurons from cat sensorimotor cortex recorded in vitro /"		"by Carl Ernest Stafstrom."	"Stafstrom, Carl Ernest."	"Ph. D."	"University of Washington"	"1985"	"850820s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 196 leaves, 37 unnumbered leaves of plates :"			"12404383"
"Origins and characteristics of lymph from the caudal mediastinal node of goats with implanted lymph fistulae /"		"by Joseph Clarke Stothert, Jr."	"Stothert, Joseph Clarke."	"Ph. D."	"University of Washington"	"1984"	"850114s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 165 leaves, 30 unnumbered leaves of plates :"			"11577437"
"Nerve terminal protein complexes in the cholinergic synapse /"		"by William James Sunderland."	"Sunderland, William James,1961-"	"Ph. D."	"University of Washington"	"1998"	"990309s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 176 leaves :"		"http://hdl.handle.net/1773/10528;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836256"	"40931495"
"Single-channel kinetic analysis of the allosteric transition of rod cyclic nucleotide-gated channels /"		"by Elizabeth R. Sunderman."	"Sunderman, Elizabeth R.(Elizabeth Reynolds)"	"Ph. D."	"University of Washington"	"1998"	"990414s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 128 leaves :"		"http://hdl.handle.net/1773/10526;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916726"	"41167739"
"Physiological properties of neurons in the cuneate nucleus of the cat :"	"a study using white noise and spike train analyses /"	"by Dalton James Surmeier, Jr."	"Surmeier, Dalton James."	"Ph. D."	"University of Washington"	"1983"	"831104s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"xv, 401 leaves, [147] leaves of plates :"			"10095816"
"Kinetics of veratridine action on Na channels of skeletal muscle /"		"by Jeffrey Bernard Sutro."	"Sutro, Jeffrey Bernard."	"Ph. D."	"University of Washington"	"1984"	"841010s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 84 leaves, 15 unnumbered leaves of plates :"			"11247715"
"Expression of nerve growth factor receptor in neural and non-neural tissues /"		"by Susan J. Thompson."	"Thompson, Susan J."	"Ph. D."	"University of Washington"	"1991"	"920121s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 96 leaves :"			"25140011"
"The reduction in inhibition necessary for production of convulsant induced seizures in the cat /"		"by Guy Leslie Tribble."	"Tribble, Guy Leslie."	"Ph. D."	"University of Washington"	"1983"	"830608s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"iii, 86 leaves, 16 unnumbered leaves of plates :"			"9587382"
"Adenosine and coronary vasodilation during adrenergic stimulation /"		"by Donald Richard VanBibber."	"VanBibber, Donald Richard."	"Ph. D."	"University of Washington"	"1997"	"980106s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 178 leaves :"			"38161601"
"Cholinergic control of the coronary circulation in dogs and baboons /"		"by Donna M. Vanwinkle."	"Vanwinkle, Donna M."	"Ph. D."	"University of Washington"	"1988"	"890925s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 105 leaves :"			"20388120"
"Postnatal changes in mammalian hypoglossal motoneuron membrane and firing properties recorded in vitro /"		"by Félix Viana."	"Viana, Félix,1960-"	"Ph. D."	"University of Washington"	"1992"	"930209s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 193 leaves :"			"27405199"
"Transmission failure in cat cuneate nucleus during repetitive stimulation of peripheral nerves /"		"by Richard J. Weinberg."	"Weinberg, Richard J."	"Ph. D."	"University of Washington"	"1983"	"840313s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 275 leaves :"			"10515000"
"Regulation of neuroendrocrine genes governing reproduction in the male rat /"		"by Jeffrey Ned Wiemann."	"Wiemann, Jeffrey Ned,1963-"	"Ph. D."	"University of Washington"	"1991"	"920414s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 141 leaves :"			"25644874"
"Ionic selectivity and permeation of Ih channels of rod photoreceptors in Tiger Salamanders /"		"by Lonnie Paul Wollmuth."	"Wollmuth, Lonnie Paul."	"Ph. D."	"University of Washington"	"1992"	"930622s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 102 leaves :"			"28312665"
"Biophysical characterization of 5-HT₃ receptor channels /"		"by Jian Yang."	"Yang, Jian,1962-"	"Ph. D."	"University of Washington"	"1991"	"911210s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 116 leaves :"			"24926354"
"Afferent regulation of intracellular calcium in avian cochlear nucleus neurons /"		"by Lance Irving Zirpel."	"Zirpel, Lance Irving."	"Ph. D."	"University of Washington"	"1995"	"960514s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 105 leaves :"			"34728540"
"The limits imposed in primate vision by transduction in cone photoreceptors /"		"Juan M. Angueyra-Aristizábal."	"Angueyra-Aristizábal, Juan M.,author."	"Ph. D."	"University of Washington"	"2014"	"141223t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 98 pages) :"	"Rieke, Fred,degree supervisor."	"http://hdl.handle.net/1773/25972"	"898628959"
"Elementary signals at visual threshold :"	"molecular determinants of single-photon responses /"	"Anthony Walker Azevedo."	"Azevedo, Anthony Walker."	"Ph. D."	"University of Washington"	"2011"	"120510s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 139 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501509"	"793401342"
"Cone photoreceptor heterogeneity in the primate retina /"		"Jacob Alexander Baudin."	"Baudin, Jacob Alexander,author."	"Ph. D."	"University of Washington"	"2018"	"181205t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 110 pages) :"	"Rieke, Fred,degree supervisor."	"http://hdl.handle.net/1773/42514"	"1077778081"
"Effects of clinically-relevant electrical stimulation of macaque sensorimotor cortex on neural activity and behavior /"		"Andrew R. Bogaard."	"Bogaard, Andrew R.,author."	"Ph. D."	"University of Washington"	"2018"	"181205t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 118 pages) :"	"Fetz, Eberhard E.,degree supervisor."	"http://hdl.handle.net/1773/42516"	"1077777940"
