245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Studies by DNA-RNA hybridization of transcriptional diversity in mouse and human brain."			"Grouse, Lawrence Douglas."	"Ph. D."	"University of Washington"		"890511s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"65 leaves"			"19691288"
"Isolation, Characterization, and fractionation of tobacco leaf transfer RNA."			"Guderian, Ronald H.,1942-"	"Ph. D."	"University of Washington"		"890511s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"182 leaves"			"19691265"
"T7 lysozyme gene control and expression."			"Hagen, Frederick S."	"M.S."	"University of Washington"		"890511s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"82 leaves"			"19691272"
"T7 lysozyme gene expression."			"Hagen, Frederick S."	"Ph. D."	"University of Washington"		"890511s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"175 leaves"			"19691355"
"Part I: The molecular characteristics of yeast aldolase. Part II: The estimation of sequence homology from amino acid composition of evolutionarily-related proteins."			"Harris, Curtis E."	"M.S."	"University of Washington"	"1969"	"890510s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19688809"
"Chemical and ultracentrifuge studies of chymotrypsin and derivatives /"		"David John Harry."	"Harry, David John."	"Ph. D."	"University of Washington"		"890511s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"242 leaves :"			"19691405"
"The effect of epinephrine on adenyl cyclase and 5'-AMP formation in skeletal muscle homogenate."			"Hofman, Lindsay Fiske."	"Ph. D."	"University of Washington"		"890523s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19749633"
"Studies of the low pH dimerization of a-chymotrypsin."			"Horbett, Thomas A.,1943-"	"Ph. D."	"University of Washington"		"890523s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"318 leaves"			"19749681"
"A low molecular weight form of phosphorylase kinase associated with proteolytic activation."			"Horvitz, Richard Andrew."	"M.S."	"University of Washington"		"890523s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"57 leaves"			"19749592"
"Informational content in eukaryotic nuclear DNA."			"Johnson, Cynthia Bird."	"Ph. D."	"University of Washington"		"890614s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"91 leaves"			"19868956"
"Structure and activity of tyrosyl derivatives of bovine trypsin and trypsinogen."			"Kenner, Ralph Alvin,1940-"	"Ph. D."	"University of Washington"		"890506s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"118 leaves"			"19668055"
"The specificity of the cation requirement of the 50S ribosomal subunit of Escherichia coli."			"Kimes, Brian William,1943-"	"Ph. D."	"University of Washington"		"890506s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"174 leaves"			"19668059"
"Metabolic and hormonal effects on collagen biosynthesis and secretion."			"Kruse, Norman Jay."	"Ph. D."	"University of Washington"		"890506s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"117 leaves"			"19668056"
"Isolation and characterization of an acid carboxypeptidase from yeast."			"Kuhn, Robert Wayne."	"Ph. D."	"University of Washington"		"890526s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19768843"
"Studies od pancreatic procarboxypeptidase A and carboxypeptidase A of the Spiny Pacific Dogfish."			"Lacko, Andras Gyorgy,1936-"	"Ph. D."	"University of Washington"		"890526s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 leaves"			"19768777"
"Swarmer-specific polar structures in Caulobacter crescentus /"		"Carl Frederick Lagenaur."	"Lagenaur, Carl Frederick."	"Ph. D."	"University of Washington"		"890530s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"66 leaves :"			"19781287"
"Subunit structure and function of E. coli DNA-dependent RNA polymerase."			"Lai, Eugene Chi-ho."	"Ph. D."	"University of Washington"		"890526s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"148 leaves"			"19768934"
"Variants of glyceraldehyde-3-PO₄ dehydrogenase and fructose diphosphate aldolase in diverse biological systems."			"Lebherz, Herbert G.,1941-"	"Ph. D."	"University of Washington"	"1970"	"890620s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"183 leaves"			"19898552"
"In vitro labelling of polynucleotides by photoreduction."			"Lee, Vivien Fei-fei."	"M.S."	"University of Washington"		"890609s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"47 leaves"			"19841655"
"I. The isolation and charaterization of human antihemophilic factor."	"II. The role of antihemophilic factor in blood coagulation."		"Legaz, Mark Evans."	"Ph. D."	"University of Washington"		"890705s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"133 leaves"			"19962844"
"Characterization of repeated DNA sequences in Eukaryotic genomes."			"Marsh, James Lawrence."	"Ph. D."	"University of Washington"		"890523s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19749796"
"Purification and characterization of the sex steroid-binding proteins from human and rabbit sera."			"Mickelson, Kenneth Eugene."	"Ph. D."	"University of Washington"		"890605s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"129 leaves"			"19815968"
"Purification of the sex steroid-binding protein from human serum."			"Mickelson, Kenneth Eugene."	"M.S."	"University of Washington"		"890605s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"68 leaves"			"19815928"
"Re-evaluation of the activation scheme of chymotrypsinogen."			"Miller, Dennis D."	"M.S."	"University of Washington"		"890605s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"55 leaves"			"19815796"
"I: The search for aggregates of glyceraldehyde 3-phosphate dehydrogenase."	"II: The reaction of p-nitrophenylcyanate with glyceraldehyde 3-phosphate dehydrogenase."		"Mobley, Joyce W."	"M.S."	"University of Washington"		"890605s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"43 leaves"			"19815910"
"Triplet states of bacateriochlorophyll and carotenoids in photosynthetic bacteria."			"Monger, Teresa G."	"Ph. D."	"University of Washington"		"890605s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"113 leaves"			"19815991"
"Identification of a disulfide-bonded procollagen as a biosynthetic precursor of chick-bone collagen."			"Monson, Janet Marlene,1944-"	"Ph. D."	"University of Washington"		"890605s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"113 leaves"			"19815733"
"Partial isolation and characterization of creatininase and creatinase from Arthrobacter ureafaciens."			"Naugler, Douglas Fraser."	"M.S."	"University of Washington"		"890609s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"59 leaves"			"19841594"
"Serum blocking factors"	"purification and properties."		"Nepom, Gerald T.,1950-"	"Ph. D."	"University of Washington"		"890821s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"104 leaves"			"20223257"
"T7 gene expression."			"Pachl, Carol Anne."	"Ph. D."	"University of Washington"		"890526s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"122 leaves"			"19768744"
"Structure and function of neutral metalloendopeptidases."			"Pangburn, Michael Kent."	"Ph. D."	"University of Washington"		"890526s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"114 leaves"			"19768887"
"Phosphorylase phosphatase; molecular properites and role in the control of glycogen metabolism."			"Pecoraro, Roger Emory."	"M.S."	"University of Washington"		"890609s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"58 leaves"			"19841694"
"In vitro cell senescence"	"evidence against the error catastrophe, and other cell injury mechanisms."		"Pendergrass, William R."	"Ph. D."	"University of Washington"		"890614s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"151 leaves"			"19868923"
"The structure, function and distribution of mammalian fructose diphosphate aldolases."			"Penhoet, Edward Etienne,1940-"	"Ph. D."	"University of Washington"	"1968"	"890614s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"145 leaves"			"19869025"
"The significance of Factor IX inhibition by heparin in intrinsic blood coagulation."			"Pitlick, Frances Ann,1940-"	"Ph. D."	"University of Washington"		"890615s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"114 leaves"			"19873530"
"Regulation of glycogen breakdown in relation to muscle contraction in the Pacific dogfish."			"Pocinwong, Sitivad."	"Ph. D."	"University of Washington"		"890615s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"225 leaves"			"19873566"
"Probes of nucleic acid structure in virus particles."			"Powell, Ann Louise Thomas."	"Ph. D."	"University of Washington"		"890615s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"156 leaves"			"19873606"
"Apomorphine-induced hyperthermia in the rabbit"	"a pharmacological study of the neuroaminergic mechanisms underlying the response."		"Quock, Raymond M."	"Ph. D."	"University of Washington"		"890615s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"214 leaves"			"19873826"
"On the development of the embryonic rat pancreas."			"Rall, Leslie B."	"Ph. D."	"University of Washington"		"890516s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"192 leaves"			"19712660"
"Phylogenetic variations among proteolytic enzymes"	"studies on pancreatic enzymes of the African lungfish and bovine carboxypeptidase B."		"Reeck, Gerald Russell,1945-"	"Ph. D."	"University of Washington"		"890615s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"193 leaves"			"19873472"
"Non-membranous nuclear ghosts"	"isolation, biochemistry and ultrastructure."		"Riley, Donald Eugene."	"Ph. D."	"University of Washington"		"890615s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"204 leaves"			"19873657"
"A chemical and crystallographic study of carbamyl-chymotrypsin A"	"an acyl-enzyme analogue."		"Robillard, George Thomas,1943-"	"Ph. D."	"University of Washington"		"890615s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"125 leaves"			"19873695"
"Role of the amino terminus in generating the catalytic site of trysin."			"Robinson, Neal Clark,1942-"	"Ph. D."	"University of Washington"		"890615s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"136 leaves"			"19873742"
"Multiple RNA polymerases and RNA synthesis in eukaryotic systems."			"Roeder, Robert Gayle,1942-"	"Ph. D."	"University of Washington"		"890519s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"145 leaves"			"19735557"
"Isolation of a creatinine desimidase producing strain of Klebsiella pneumoniae and the extraction and partial purification of creatinine desimidase."			"Rohrer, Charles Eugene."	"M.S."	"University of Washington"		"890519s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"73 leaves"			"19735892"
"Glucagon conformation in dilute solution"	"fluorescence, phosphorescence, and optical detection of magnetic resonance in the triplet state."		"Ross, John Brandon Alexander."	"Ph. D."	"University of Washington"		"890519s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves"			"19735685"
"The effect of ultraviolet irradiation on the structure and templated activity of MDV-1 RNA."			"Ryan, Francis J."	"Ph. D."	"University of Washington"		"890516s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"135 leaves"			"19712702"
"The cyanogen bromide peptides of rabbit muscle glycogen phosphorylase"	"isolation and characterization."		"Saari, John Charles,1939-"	"Ph. D."	"University of Washington"		"890515s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"139 leaves"			"19705050"
"Purification, properties and catalytic mechanism of inducible E. coli lysine decarboxylase."			"Sabo, Donna L. O."	"Ph. D."	"University of Washington"		"890515s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"154 leaves"			"19705273"
"Studies of the structural homology of chymotrypsin and trypsin."			"Sanders, Marilyn Magdanz,1942-"	"Ph. D."	"University of Washington"		"890516s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"125 leaves"			"19712619"
"The structure of bovine carboxypeptidase B (Fraction II) at 2.8 ångstrom resolution."			"Schmid, Michael Francis."	"Ph. D."	"University of Washington"		"890515s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"73 leaves"			"19706901"
"Yeast DNA-dependent RNA polymerases and their functions in transcription."			"Schultz, Loren David."	"Ph. D."	"University of Washington"		"890515s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"133 leaves"			"19705863"
"Molecular weight and subunit structure of rabbit muscle glycogen phosphorylase."			"Seery, Virginia Lee,1934-"	"Ph. D."	"University of Washington"		"890605s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19815743"
"The purification and characterization of rat skeletal muscle glycogen phosphorylase."			"Sevilla, Cynthia Lane,1941-"	"Ph. D."	"University of Washington"		"890605s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19815771"
"Biochemistry and assembly of yeast microtubules /"		"by Mary Kathleen Johnson Shriver."	"Shriver, Mary Kathleen Johnson."		"University of Washington"		"890516s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 146 leaves :"			"19712766"
"Regulation and properties of skeletal muscle glycogen synthetase."			"Soderling, Thomas Richard,1944-"	"Ph. D."	"University of Washington"		"890519s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"81 leaves"			"19735590"
"Purification and structural properties of Escherichia coli glutamate decarboxylase."			"Strausbauch, Paul H.,1941-"	"Ph. D."	"University of Washington"		"890516s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"124 leaves"			"19712599"
"Partial purification of creatinine hydrolase and some characteristics of creatinine hydrolase and creatine ureohydrolase from Arthrobacter ureafaciens."			"Szabo, LaVerne L."	"M.S."	"University of Washington"		"890605s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"80 leaves"			"19815859"
"Hybridization of iodinated RNA to ribosomal cistrons."			"Tereba, Allan Michael."	"Ph. D."	"University of Washington"		"890615s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 leaves"			"19873773"
"Intrinsic factor X activation"		"[by] Arthur R. Thompson."	"Thompson, Arthur R."	"Ph. D."	"University of Washington"		"890818s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"119 leaves"			"20213242"
"Dogfish trypsin and trypsinogen"	"isolation, activation, kinetics, and partial amino acid sequence."		"Tye, Ross Walden,1942-"	"Ph. D."	"University of Washington"		"890515s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"153 leaves"			"19705132"
"Transformation-dependent changes in the heparan sulfate from the surface of mouse 3T3 cells."			"Underhill, Charles B."	"Ph. D."	"University of Washington"		"890515s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"112 leaves"			"19705833"
"The mechanism of activation of bovine procarboxypeptidase A S₅,"		"by Jack Richard Uren, Jr."	"Uren, Jack Richard,1944-"	"Ph. D."	"University of Washington"		"890518s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"140 leaves"			"19728406"
"The role of pyridoxal 5'-phosphate in glycogen phosphorylase."			"Vidgoff, Jaclyn Meryl,1939-"	"Ph. D."	"University of Washington"		"890515s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"154 leaves"			"19705086"
"Regulatory processes in pancreatic cytodifferentiation,"		"by Bernt Th. Walther."	"Walther, Bernt Theodor,1943-"	"Ph. D."	"University of Washington"		"890518s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"191 leaves"			"19728443"
"Virulence associated plasmids in Agrobacterium tumefaciens."			"Watson, Bruce Alan."	"Ph. D."	"University of Washington"		"890821s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"20223253"
"The cation specificity for the maintenance of the structure and function of the 30S ribosomal subunit of Escherichia coli."			"Weiss, Richard Louis,1944-"	"Ph. D."	"University of Washington"		"890818s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"132 leaves"			"20213184"
"Structural genes and inverted repeats in the yeast genome /"		"Susan Kathleen Welch."	"Welch, Susan Kathleen."	"Ph. D."	"University of Washington"		"890821s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"186 leaves :"			"20223261"
"An analysis of the effect of conditioned medium on muscle colony differentiation in vitro."			"White, Nancy K."	"Ph. D."	"University of Washington"		"890515s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"198 leaves"			"19705807"
"The effect of cyclic adenosine 3',5'-monophosphate and rabbit skeletal muscle protein kinase on E. coli DNA-dependent RNA polymerase."			"Woo, Savio Lau-Ching,1944-"	"Ph. D."	"University of Washington"		"890515s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves"			"19705232"
"Purification and properties of Escherichia coli biosynthetic arginine decarboxylase."			"Wu, Wen Hao,1937-"	"Ph. D."	"University of Washington"		"890518s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"130 leaves"			"19728239"
"Isolation and characterization of human factor X,"		"by Stanley Gordon Yates, II."	"Yates, Stanley Gordon."	"M.S."	"University of Washington"		"890518s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"57 leaves"			"19728474"
"Replication fidelity of eucaryotic DNA polymerases /"		"by John Abbotts."	"Abbotts, John."	"Ph. D."	"University of Washington"	"1985"	"850418s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 77 leaves, 1 unnumbered leaf of plates :"			"11935837"
"Regulation of expression of the ornithine decarboxylase gene /"		"by Mitchell Sam Abrahamsen."	"Abrahamsen, Mitchell Sam,1961-"	"Ph. D."	"University of Washington"	"1990"	"910821s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 114 leaves :"			"24267814"
"Molecular characterization of the mouse [beta]₂-Adrenergic receptor gene and protein /"		"by James Mario Allen."	"Allen, James Mario,1957-"	"Ph. D."	"University of Washington"	"1989"	"891212s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 95 leaves, 15 unnumbered leaves of plates :"			"20770539"
"Phosphorylase phosphatase :"	"interconversion of active and inactive forms /"	"by Lisa Marie Ballou."	"Ballou, Lisa Marie."	"Ph. D."	"University of Washington"	"1984"	"840625s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 142 leaves, 2 unnumbered leaves of plates :"			"10880887"
"Molecular genetic analysis of human G[i] signal transduction proteins :"	"potential regulators of lymphocyte activation /"	"by Chan Beals."	"Beals, Chan,1961-"	"Ph. D."	"University of Washington"	"1989"	"900109s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 118 leaves, 19 unnumbered leaves of plates :"			"20865002"
"Picosecond absorption studies of bacterial photosynthetic reaction centers and bacteriochlorophyll-a /"		"by Michael Becker."	"Becker, Michael,1962-"	"Ph. D."	"University of Washington"	"1990"	"910820s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 132 leaves :"			"24260021"
"Identification of DNA sequences required for regulation of the ADH genes of S. cerevisiae /"		"by David Randolph Beier."	"Beier, David Randolph."	"Ph. D."	"University of Washington"	"1985"	"851217s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"160 leaves, 4 unnumbered leaves of plates :"			"12926108"
"An analysis of gene structure and expression in the yeast Saccharomyces cerevisiae /"		"by Jeffrey Lynn Bennetzen."	"Bennetzen, Jeffrey L.(Jeffrey Lynn)"		"University of Washington"		"800825s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 171 leaves, 36 unnumbered leaves of plates :"			"6654345"
"Characterization of ADR1 :"	"a transcription factor in the yeast Saccharomyces cerevisiae /"	"by Hal Blumberg."	"Blumberg, Hal."	"Ph. D."	"University of Washington"	"1987"	"880113s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 252 leaves, 34 unnumbered leaves of plates :"			"17342845"
"Ligand binding properties of the regulatory subunits of cAMP-dependent protein kinase /"		"by Janice Lee Bohnert."	"Bohnert, Janice Lee."	"Ph. D."	"University of Washington"	"1981"	"820409s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"x, 151 leaves, 39 unnumbered leaves of plates :"			"8324904"
"Characterization of factors which bind to the muscle-specific enhancer of the mouse muscle creatine kinase gene /"		"by Jean Nancy Buskin."	"Buskin, Jean Nancy,1948-"	"Ph. D."	"University of Washington"	"1988"	"881227s1988\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 152 leaves, 6 unnumbered leaves of plates :"			"18943557"
"The proteolytic activation and inactivation of bovine coagulation factor V /"		"by William Monroe Canfield."	"Canfield, William Monroe."	"Ph. D."	"University of Washington"	"1986"	"870209s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"169 leaves, 11 unnumbered leaves of plates :"			"15172879"
"The role of Gi proteins in the signal transduction and development of T lymphocytes /"		"by Karen Elaine Chaffin."	"Chaffin, Karen Elaine,1961-"	"Ph. D."	"University of Washington"	"1991"	"920512s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 96 leaves :"			"25801862"
"Regulation of creatine kinase induction during terminal muscle differentiation /"		"by Jeffrey Scott Chamberlain."	"Chamberlain, Jeffrey Scott."	"Ph. D."	"University of Washington"	"1985"	"850705s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"73 leaves, 9 unnumbered leaves of plates :"			"12233562"
"Structure and reactivity of the small spherical high density lipoproteins in familial lecithin :"	"cholesterol acyltransferase deficiency as compared with the structure and reactivity of artificially formed lipoproteins /"	"by Chu Chen."	"Chen, Chu(Chu Sarah)"	"Ph. D."	"University of Washington"	"1982"	"830121s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 63 leaves, 13 unnumbered leaves of plates :"			"9151079"
"Analysis of bacteriophage T4 late transcription /"		"by Alan Carl Christensen."	"Christensen, Alan Carl."	"Ph. D."	"University of Washington"	"1982"	"830121s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 143 leaves, 7 unnumbered leaves of plates :"			"9151480"
"The effect of DNA methylation on the expression of the mouse metallothionein-I gene /"		"by Sally Jean Compere."	"Compere, Sally Jean."	"Ph. D."	"University of Washington"	"1982"	"830310s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"ii, 100 leaves, 13 unnumbered leaves of plates :"			"9297717"
"The role of the fyn-encoded protein tyrosine kinase in T-lymphocyte activation and ontogeny /"		"by Michael P. Cooke."	"Cooke, Michael P.,1961-"	"Ph. D."	"University of Washington"	"1991"	"911016s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 107 leaves :"			"24570525"
"The regulation of protein synthesis in Concanavalin A-activated small lymphocytes /"		"by Jay Leslie Degen."	"Degen, Jay Leslie."	"Ph. D."	"University of Washington"	"1983"	"830330s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 137 leaves, 13 unnumbered leaves of plates :"			"9361577"
"Isolation and characterization of the human prothrombin gene and related genes /"		"by Sandra J. Friezner Degen."	"Degen, Sandra J. Friezner."	"Ph. D."	"University of Washington"	"1982"	"830310s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 154 leaves, 29 unnumbered leaves of plates :"			"9297497"
"A study of the regulation of the cytoplasmic alcohol dehydrogenases from Saccharomyces cerevisiae /"		"by Clyde Louis Denis."	"Denis, Clyde Louis."	"Ph. D."	"University of Washington"	"1982"	"820521s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 180 leaves, 35 unnumbered leaves of plates :"			"8448936"
"The structure and function of the mouse metallothionein-I gene /"		"by Diane Marie Durnam."	"Durnam, Diane Marie."	"Ph. D."	"University of Washington"	"1981"	"810728s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 105 leaves :"			"7622892"
"Interaction of the zinc-finger protein ADR1 with DNA /"		"by Arri Eisen."	"Eisen, Arri."	"Ph. D."	"University of Washington"	"1990"	"910812s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 144 leaves :"			"24222491"
"Isolation and partial characterization of the major rat periotoneal mast cell proteases /"		"by Michael Thomas Everitt."	"Everitt, Michael Thomas."		"University of Washington"		"801110s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 118 leaves, [30] leave of plates :"			"6921568"
"An evaluation of selected density modification methods of protein structure determinations /"		"by Faith Furman Fenderson."	"Fenderson, Faith Furman."	"Ph. D."	"University of Washington"	"1988"	"890630s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 73 leaves :"			"19954449"
"The molecular genetics and biosynthesis of human protein C /"		"by Donald Cameron Foster."	"Foster, Donald Cameron."	"Ph. D."	"University of Washington"	"1986"	"861010s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 105 leaves, 10 unnumbered leaves of plates :"			"14375863"
"A serum response element (SRE) and a binding site for NF-Y mediate the serum response of the human thrombospondin 1 gene /"		"Paul Edward Framson."	"Framson, Paul Edward,1954-"	"Ph. D."	"University of Washington"	"1992"	"930503s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 88 leaves :"			"28034631"
"The use of a novel covalent labeling technique to study the cell surface :"	"fate of the sperm surface after fertilization /"	"by Christopher Allen Gabel."	"Gabel, Christopher Allen."		"University of Washington"		"791025s1979\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 155 leaves, 3 unnumbered leaves of plates :"			"5588162"
"Molecular genetic manipulation of T cell development in vivo /"		"by Alex M. Garvin."	"Garvin, Alex M."	"Ph. D."	"University of Washington"	"1990"	"910225s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 96 leaves :"			"23154286"
"An analysis of the polyamine requirement for DNA replication in Escherichia coli /"		"by Lee Edward Geiger."	"Geiger, Lee Edward."		"University of Washington"		"790906s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 128 leaves :"			"5345037"
"The organization and structure of the developmentally regulated flagellin genes of Caulobacter crescentus /"		"by Paul Richard Gill, Jr."	"Gill, Paul Richard."	"Ph. D."	"University of Washington"	"1982"	"830310s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 141 leaves, 23 unnumbered leaves of plates :"			"9297613"
"A 2.3 Å crystal structure of nitrate reductase from achromobacter cycloclastes /"		"by Jeff Wayne Godden."	"Godden, Jeff Wayne,1957-"	"Ph. D."	"University of Washington"	"1992"	"930129s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 70 leaves :"			"27348706"
"Persistence of sperm surface components in the early embryo /"		"by Gregg Gutzke Gundersen."	"Gundersen, Gregg Gutzke."	"Ph. D."	"University of Washington"	"1983"	"831104s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 198 leaves, 4 unnumbered leaves of plates :"			"10095901"
"Characterization and expression of a cGMP phosphodiesterase inhibitory subunit specific to cone photoreceptors /"		"by Susan Edith Hamilton."	"Hamilton, Susan Edith."	"Ph. D."	"University of Washington"	"1992"	"921209s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 50 leaves :"			"27090235"
"Proliferation of polyamine-limited Chinese hamster ovary cells /"		"by John Jiro Harada."	"Harada, John Jiro."	"Ph. D."	"University of Washington"	"1981"	"810410s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 123 leaves, 4 unnumbered leaves of plates :"			"7324987"
"Characterization of ADR1 :"	"a putative transcription factor required for carbon source regulated expression of the ADH2 gene in Saccharomyces cereviseae /"	"by Toinette Ann Hartshorne."	"Hartshorne, Toinette Ann."	"Ph. D."	"University of Washington"	"1986"	"870407s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 187 leaves, 25 unnumbered leaves of plates :"			"15498209"
"Partial characterization of the ADR1 gene :"	"a positive regulator of ADH2 expression in Saccharomyces cereviseae /"	"by Toinette Ann Hartshorne."	"Hartshorne, Toinette Ann."	"M.S."	"University of Washington"	"1984"	"840905s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 64 leaves, 7 unnumbered leaves of plates :"			"11120570"
"Regulation of translation of S-adenosylmethionine decarboxylase /"		"by John Robert Hill."	"Hill, John Robert,1958-"	"Ph. D."	"University of Washington"	"1992"	"930208s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 164 leaves :"			"27396621"
